trade_num,Flat (No MG),Flat + Skip 2L,MG Next Signal (x1.5),MG Next Signal (x2),MG Next Signal (x3.0),MG1 (x1.5),MG1 (x2),MG1 (x2.5),MG1 (x3.0),MG2 (x1.5),MG2 (x2),MG2 (x2.5),MG2 (x3.0),MG2 + Stop 1L,Masaniello,Masaniello (cap $1000),Masaniello (cap $2000),Masaniello (cap $500),Soros (3-level cap),Soros (Anti-MG)
6043,-4067.6,,-4718.0,-5368.4,-6669.2,-7329.8,-8417.2,-9504.6,-10592.0,-9642.8,-12529.2,-15929.6,-19844.0,,151888.39,244288.65,244288.65,244288.65,77822.03,77822.03
6044,-4058.8,,-4709.2,-5359.6,-6660.4,-7321.0,-8408.4,-9495.8,-10583.2,-9634.0,-12520.4,-15920.8,-19835.2,,151897.19,244297.45,244297.45,244297.45,77838.57,77838.57
6045,-4050.0,,-4700.4,-5350.8,-6651.6,-7312.2,-8399.6,-9487.0,-10574.4,-9625.2,-12511.6,-15912.0,-19826.4,,151905.99,244306.25,244306.25,244306.25,77869.67,77869.67
6046,-4060.0,,-4710.4,-5360.8,-6661.6,-7337.2,-8429.6,-9522.0,-10614.4,-9630.4,-12506.4,-15892.0,-19787.2,,151914.79,244315.05,244315.05,244315.05,77878.47,77878.47
6047,-4051.2,,-4697.2,-5343.2,-6635.2,-7328.4,-8420.8,-9513.2,-10605.6,-9621.6,-12497.6,-15883.2,-19778.4,,151923.59,244323.85,244323.85,244323.85,77895.02,77895.02
6048,-4042.4,,-4688.4,-5334.4,-6626.4,-7319.6,-8412.0,-9504.4,-10596.8,-9612.8,-12488.8,-15874.4,-19769.6,,151932.39,244332.65,244332.65,244332.65,77926.12,77926.12
6049,-4033.6,,-4679.6,-5325.6,-6617.6,-7310.8,-8403.2,-9495.6,-10588.0,-9604.0,-12480.0,-15865.6,-19760.8,,151941.19,244341.45,244341.45,244341.45,77934.92,77934.92
6050,-4043.6,,-4689.6,-5335.6,-6627.6,-7335.8,-8433.2,-9530.6,-10628.0,-9609.2,-12474.8,-15845.6,-19721.6,,151949.99,244350.25,244350.25,244350.25,77951.46,77951.46
6051,-4053.6,,-4704.6,-5355.6,-6657.6,-7360.8,-8463.2,-9565.6,-10668.0,-9614.4,-12469.6,-15825.6,-19682.4,,151958.79,244359.05,244359.05,244359.05,77982.57,77982.57
6052,-4044.8,,-4695.8,-5346.8,-6648.8,-7352.0,-8454.4,-9556.8,-10659.2,-9605.6,-12460.8,-15816.8,-19673.6,,151967.59,244367.85,244367.85,244367.85,77991.37,77991.37
6053,-4036.0,,-4687.0,-5338.0,-6640.0,-7343.2,-8445.6,-9548.0,-10650.4,-9596.8,-12452.0,-15808.0,-19664.8,,152011.59,244447.85,244447.85,244447.85,78007.91,78007.91
6054,-4046.0,,-4697.0,-5348.0,-6650.0,-7368.2,-8475.6,-9583.0,-10690.4,-9602.0,-12446.8,-15788.0,-19625.6,,152055.59,244526.79,244526.79,244526.79,78039.01,78039.01
6055,-4037.2,,-4683.8,-5330.4,-6623.6,-7359.4,-8466.8,-9574.2,-10681.6,-9593.2,-12438.0,-15779.2,-19616.8,,152099.59,244604.57,244604.57,244604.57,78047.81,78047.81
6056,-4028.4,,-4675.0,-5321.6,-6614.8,-7350.6,-8458.0,-9565.4,-10672.8,-9584.4,-12429.2,-15770.4,-19608.0,,152143.59,244681.04,244681.04,244681.04,78064.36,78064.36
6057,-4019.6,,-4666.2,-5312.8,-6606.0,-7341.8,-8449.2,-9556.6,-10664.0,-9575.6,-12420.4,-15761.6,-19599.2,,152187.59,244756.04,244756.04,244756.04,78095.46,78095.46
6058,-4010.8,,-4657.4,-5304.0,-6597.2,-7333.0,-8440.4,-9547.8,-10655.2,-9566.8,-12411.6,-15752.8,-19590.4,,152231.59,244829.37,244829.37,244829.37,78104.26,78104.26
6059,-4020.8,,-4667.4,-5314.0,-6607.2,-7329.8,-8432.8,-9535.8,-10638.8,-9563.6,-12404.0,-15740.8,-19574.0,,152275.59,244900.8,244900.8,244900.8,78120.81,78120.81
6060,-4030.8,,-4682.4,-5334.0,-6637.2,-7354.8,-8462.8,-9570.8,-10678.8,-9568.8,-12398.8,-15720.8,-19534.8,,152319.59,244970.03,244970.03,244970.03,78151.91,78151.91
6061,-4040.8,,-4692.4,-5344.0,-6647.2,-7351.6,-8455.2,-9558.8,-10662.4,-9565.6,-12391.2,-15708.8,-19518.4,,152363.59,245036.7,245036.7,245036.7,78160.71,78160.71
6062,-4032.0,,-4679.2,-5326.4,-6620.8,-7342.8,-8446.4,-9550.0,-10653.6,-9556.8,-12382.4,-15700.0,-19509.6,,152407.59,245100.34,245100.34,245100.34,78177.25,78177.25
6063,-4042.0,,-4689.2,-5336.4,-6630.8,-7367.8,-8476.4,-9585.0,-10693.6,-9604.3,-12452.4,-15797.5,-19639.6,,152357.59,245032.15,245032.15,245032.15,78141.91,78141.91
6064,-4033.2,,-4676.0,-5318.8,-6604.4,-7359.0,-8467.6,-9576.2,-10684.8,-9595.5,-12443.6,-15788.7,-19630.8,,152401.59,245098.82,245098.82,245098.82,78150.71,78150.71
6065,-4024.4,,-4667.2,-5310.0,-6595.6,-7350.2,-8458.8,-9567.4,-10676.0,-9586.7,-12434.8,-15779.9,-19622.0,,152445.59,245161.32,245161.32,245161.32,78167.25,78167.25
6066,-4015.6,,-4658.4,-5301.2,-6586.8,-7341.4,-8450.0,-9558.6,-10667.2,-9577.9,-12426.0,-15771.1,-19613.2,,152489.59,245218.46,245218.46,245218.46,78198.35,78198.35
6067,-4006.8,,-4649.6,-5292.4,-6578.0,-7332.6,-8441.2,-9549.8,-10658.4,-9569.1,-12417.2,-15762.3,-19604.4,,152533.59,245268.46,245268.46,245268.46,78207.15,78207.15
6068,-3998.0,,-4640.8,-5283.6,-6569.2,-7323.8,-8432.4,-9541.0,-10649.6,-9560.3,-12408.4,-15753.5,-19595.6,,152573.59,245308.46,245308.46,245308.46,78223.7,78223.7
6069,-4008.0,,-4650.8,-5293.6,-6579.2,-7348.8,-8462.4,-9576.0,-10689.6,-9607.8,-12478.4,-15851.0,-19725.6,,152545.18,245280.06,245280.06,245280.06,78188.35,78188.35
6070,-3999.2,,-4637.6,-5276.0,-6552.8,-7340.0,-8453.6,-9567.2,-10680.8,-9599.0,-12469.6,-15842.2,-19716.8,,152578.51,245313.39,245313.39,245313.39,78197.15,78197.15
6071,-4009.2,,-4647.6,-5286.0,-6562.8,-7336.8,-8446.0,-9555.2,-10664.4,-9595.8,-12462.0,-15830.2,-19700.4,,152587.31,245322.19,245322.19,245322.19,78213.7,78213.7
6072,-4000.4,,-4634.4,-5268.4,-6536.4,-7328.0,-8437.2,-9546.4,-10655.6,-9587.0,-12453.2,-15821.4,-19691.6,,152596.11,245330.99,245330.99,245330.99,78244.8,78244.8
6073,-4010.4,,-4644.4,-5278.4,-6546.4,-7324.8,-8429.6,-9534.4,-10639.2,-9583.8,-12445.6,-15809.4,-19675.2,,152604.91,245339.79,245339.79,245339.79,78253.6,78253.6
6074,-4001.6,,-4631.2,-5260.8,-6520.0,-7316.0,-8420.8,-9525.6,-10630.4,-9575.0,-12436.8,-15800.6,-19666.4,,152613.71,245348.59,245348.59,245348.59,78270.15,78270.15
6075,-4011.6,,-4641.2,-5270.8,-6530.0,-7341.0,-8450.8,-9560.6,-10670.4,-9580.2,-12431.6,-15780.6,-19627.2,,152622.51,245357.39,245357.39,245357.39,78301.25,78301.25
6076,-4002.8,,-4628.0,-5253.2,-6503.6,-7332.2,-8442.0,-9551.8,-10661.6,-9571.4,-12422.8,-15771.8,-19618.4,,152631.31,245366.19,245366.19,245366.19,78310.05,78310.05
6077,-3994.0,,-4619.2,-5244.4,-6494.8,-7323.4,-8433.2,-9543.0,-10652.8,-9562.6,-12414.0,-15763.0,-19609.6,,152640.11,245374.99,245374.99,245374.99,78326.59,78326.59
6078,-3985.2,,-4610.4,-5235.6,-6486.0,-7314.6,-8424.4,-9534.2,-10644.0,-9553.8,-12405.2,-15754.2,-19600.8,,152648.91,245383.79,245383.79,245383.79,78357.69,78357.69
6079,-3976.4,,-4601.6,-5226.8,-6477.2,-7305.8,-8415.6,-9525.4,-10635.2,-9545.0,-12396.4,-15745.4,-19592.0,,152657.71,245392.59,245392.59,245392.59,78366.49,78366.49
6080,-3986.4,,-4611.6,-5236.8,-6487.2,-7302.6,-8408.0,-9513.4,-10618.8,-9541.8,-12388.8,-15733.4,-19575.6,,152666.51,245401.39,245401.39,245401.39,78383.04,78383.04
6081,-3977.6,,-4598.4,-5219.2,-6460.8,-7293.8,-8399.2,-9504.6,-10610.0,-9533.0,-12380.0,-15724.6,-19566.8,,152675.31,245410.19,245410.19,245410.19,78414.14,78414.14
6082,-3968.8,,-4589.6,-5210.4,-6452.0,-7285.0,-8390.4,-9495.8,-10601.2,-9524.2,-12371.2,-15715.8,-19558.0,,152684.11,245418.99,245418.99,245418.99,78422.94,78422.94
6083,-3978.8,,-4599.6,-5220.4,-6462.0,-7281.8,-8382.8,-9483.8,-10584.8,-9521.0,-12363.6,-15703.8,-19541.6,,152728.11,245498.99,245498.99,245498.99,78439.49,78439.49
6084,-3988.8,,-4614.6,-5240.4,-6492.0,-7278.6,-8375.2,-9471.8,-10568.4,-9517.8,-12356.0,-15691.8,-19525.2,,152772.11,245577.94,245577.94,245577.94,78470.59,78470.59
6085,-3980.0,,-4605.8,-5231.6,-6483.2,-7269.8,-8366.4,-9463.0,-10559.6,-9509.0,-12347.2,-15683.0,-19516.4,,152816.11,245655.71,245655.71,245655.71,78479.39,78479.39
6086,-3971.2,,-4597.0,-5222.8,-6474.4,-7261.0,-8357.6,-9454.2,-10550.8,-9500.2,-12338.4,-15674.2,-19507.6,,152860.11,245732.18,245732.18,245732.18,78495.93,78495.93
6087,-3962.4,,-4588.2,-5214.0,-6465.6,-7252.2,-8348.8,-9445.4,-10542.0,-9491.4,-12329.6,-15665.4,-19498.8,,152904.11,245807.18,245807.18,245807.18,78527.03,78527.03
6088,-3953.6,,-4579.4,-5205.2,-6456.8,-7243.4,-8340.0,-9436.6,-10533.2,-9482.6,-12320.8,-15656.6,-19490.0,,152948.11,245880.52,245880.52,245880.52,78535.83,78535.83
6089,-3944.8,,-4570.6,-5196.4,-6448.0,-7234.6,-8331.2,-9427.8,-10524.4,-9473.8,-12312.0,-15647.8,-19481.2,,152992.11,245951.95,245951.95,245951.95,78552.38,78552.38
6090,-3936.0,,-4561.8,-5187.6,-6439.2,-7225.8,-8322.4,-9419.0,-10515.6,-9465.0,-12303.2,-15639.0,-19472.4,,153036.11,246021.18,246021.18,246021.18,78583.48,78583.48
6091,-3927.2,,-4553.0,-5178.8,-6430.4,-7217.0,-8313.6,-9410.2,-10506.8,-9456.2,-12294.4,-15630.2,-19463.6,,153080.11,246087.84,246087.84,246087.84,78592.28,78592.28
6092,-3937.2,,-4563.0,-5188.8,-6440.4,-7213.8,-8306.0,-9398.2,-10490.4,-9453.0,-12286.8,-15618.2,-19447.2,,153124.11,246151.48,246151.48,246151.48,78608.83,78608.83
6093,-3947.2,,-4578.0,-5208.8,-6470.4,-7238.8,-8336.0,-9433.2,-10530.4,-9500.5,-12356.8,-15715.7,-19577.2,,153074.11,246083.3,246083.3,246083.3,78573.48,78573.48
6094,-3957.2,,-4588.0,-5218.8,-6480.4,-7263.8,-8366.0,-9468.2,-10570.4,-9548.0,-12426.8,-15813.2,-19707.2,,153024.11,246007.54,246007.54,246007.54,78563.48,78563.48
6095,-3948.4,,-4574.8,-5201.2,-6454.0,-7255.0,-8357.2,-9459.4,-10561.6,-9539.2,-12418.0,-15804.4,-19698.4,,153068.11,246082.54,246082.54,246082.54,78572.28,78572.28
6096,-3939.6,,-4566.0,-5192.4,-6445.2,-7246.2,-8348.4,-9450.6,-10552.8,-9530.4,-12409.2,-15795.6,-19689.6,,153112.11,246153.97,246153.97,246153.97,78588.83,78588.83
6097,-3949.6,,-4576.0,-5202.4,-6455.2,-7271.2,-8378.4,-9485.6,-10592.8,-9535.6,-12404.0,-15775.6,-19650.4,,153156.11,246220.64,246220.64,246220.64,78619.93,78619.93
6098,-3959.6,,-4591.0,-5222.4,-6485.2,-7296.2,-8408.4,-9520.6,-10632.8,-9583.1,-12474.0,-15873.1,-19780.4,,153106.11,246152.45,246152.45,246152.45,78609.93,78609.93
6099,-3969.6,,-4601.0,-5232.4,-6495.2,-7321.2,-8438.4,-9555.6,-10672.8,-9630.6,-12544.0,-15970.6,-19910.4,,153056.11,246067.23,246067.23,246067.23,78599.93,78599.93
6100,-3960.8,,-4587.8,-5214.8,-6468.8,-7312.4,-8429.6,-9546.8,-10664.0,-9621.8,-12535.2,-15961.8,-19901.6,,153100.11,246167.23,246167.23,246167.23,78608.73,78608.73
6101,-3970.8,,-4597.8,-5224.8,-6478.8,-7309.2,-8422.0,-9534.8,-10647.6,-9618.6,-12527.6,-15949.8,-19885.2,,153144.11,246267.23,246267.23,246267.23,78625.27,78625.27
6102,-3980.8,,-4612.8,-5244.8,-6508.8,-7306.0,-8414.4,-9522.8,-10631.2,-9615.4,-12520.0,-15937.8,-19868.8,,153188.11,246367.23,246367.23,246367.23,78656.38,78656.38
6103,-3990.8,,-4622.8,-5254.8,-6518.8,-7302.8,-8406.8,-9510.8,-10614.8,-9612.2,-12512.4,-15925.8,-19852.4,,153196.91,246376.03,246376.03,246376.03,78665.18,78665.18
6104,-4000.8,,-4637.8,-5274.8,-6548.8,-7327.8,-8436.8,-9545.8,-10654.8,-9617.4,-12507.2,-15905.8,-19813.2,,153205.71,246384.83,246384.83,246384.83,78681.72,78681.72
6105,-3992.0,,-4629.0,-5266.0,-6540.0,-7319.0,-8428.0,-9537.0,-10646.0,-9608.6,-12498.4,-15897.0,-19804.4,,153214.51,246393.63,246393.63,246393.63,78712.82,78712.82
6106,-3983.2,,-4620.2,-5257.2,-6531.2,-7310.2,-8419.2,-9528.2,-10637.2,-9599.8,-12489.6,-15888.2,-19795.6,,153223.31,246402.43,246402.43,246402.43,78721.62,78721.62
6107,-3974.4,,-4611.4,-5248.4,-6522.4,-7301.4,-8410.4,-9519.4,-10628.4,-9591.0,-12480.8,-15879.4,-19786.8,,153232.11,246411.23,246411.23,246411.23,78738.17,78738.17
6108,-3984.4,,-4621.4,-5258.4,-6532.4,-7298.2,-8402.8,-9507.4,-10612.0,-9587.8,-12473.2,-15867.4,-19770.4,,153240.91,246420.03,246420.03,246420.03,78769.27,78769.27
6109,-3975.6,,-4608.2,-5240.8,-6506.0,-7289.4,-8394.0,-9498.6,-10603.2,-9579.0,-12464.4,-15858.6,-19761.6,,153249.71,246428.83,246428.83,246428.83,78778.07,78778.07
6110,-3985.6,,-4618.2,-5250.8,-6516.0,-7314.4,-8424.0,-9533.6,-10643.2,-9584.2,-12459.2,-15838.6,-19722.4,,153258.51,246437.63,246437.63,246437.63,78794.61,78794.61
6111,-3995.6,,-4633.2,-5270.8,-6546.0,-7311.2,-8416.4,-9521.6,-10626.8,-9581.0,-12451.6,-15826.6,-19706.0,,153267.31,246446.43,246446.43,246446.43,78825.72,78825.72
6112,-4005.6,,-4643.2,-5280.8,-6556.0,-7308.0,-8408.8,-9509.6,-10610.4,-9577.8,-12444.0,-15814.6,-19689.6,,153276.11,246455.23,246455.23,246455.23,78834.52,78834.52
6113,-3996.8,,-4630.0,-5263.2,-6529.6,-7299.2,-8400.0,-9500.8,-10601.6,-9569.0,-12435.2,-15805.8,-19680.8,,153320.11,246535.23,246535.23,246535.23,78851.06,78851.06
6114,-3988.0,,-4621.2,-5254.4,-6520.8,-7290.4,-8391.2,-9492.0,-10592.8,-9560.2,-12426.4,-15797.0,-19672.0,,153364.11,246614.17,246614.17,246614.17,78882.16,78882.16
6115,-3979.2,,-4612.4,-5245.6,-6512.0,-7281.6,-8382.4,-9483.2,-10584.0,-9551.4,-12417.6,-15788.2,-19663.2,,153408.11,246691.95,246691.95,246691.95,78890.96,78890.96
6116,-3989.2,,-4622.4,-5255.6,-6522.0,-7306.6,-8412.4,-9518.2,-10624.0,-9598.9,-12487.6,-15885.7,-19793.2,,153358.11,246605.05,246605.05,246605.05,78872.16,78872.16
6117,-3999.2,,-4637.4,-5275.6,-6552.0,-7303.4,-8404.8,-9506.2,-10607.6,-9595.7,-12480.0,-15873.7,-19776.8,,153402.11,246686.3,246686.3,246686.3,78880.96,78880.96
6118,-4009.2,,-4647.4,-5285.6,-6562.0,-7328.4,-8434.8,-9541.2,-10647.6,-9643.2,-12550.0,-15971.2,-19906.8,,153352.11,246595.39,246595.39,246595.39,78862.16,78862.16
6119,-4019.2,,-4662.4,-5305.6,-6592.0,-7353.4,-8464.8,-9576.2,-10687.6,-9690.7,-12620.0,-16068.7,-20036.8,,153302.11,246497.99,246497.99,246497.99,78852.16,78852.16
6120,-4010.4,,-4653.6,-5296.8,-6583.2,-7344.6,-8456.0,-9567.4,-10678.8,-9681.9,-12611.2,-16059.9,-20028.0,,153346.11,246590.3,246590.3,246590.3,78860.96,78860.96
6121,-4020.4,,-4663.6,-5306.8,-6593.2,-7341.4,-8448.4,-9555.4,-10662.4,-9678.7,-12603.6,-16047.9,-20011.6,,153390.11,246681.97,246681.97,246681.97,78877.51,78877.51
6122,-4011.6,,-4650.4,-5289.2,-6566.8,-7332.6,-8439.6,-9546.6,-10653.6,-9669.9,-12594.8,-16039.1,-20002.8,,153434.11,246772.88,246772.88,246772.88,78908.61,78908.61
6123,-4021.6,,-4660.4,-5299.2,-6576.8,-7329.4,-8432.0,-9534.6,-10637.2,-9666.7,-12587.2,-16027.1,-19986.4,,153478.11,246862.88,246862.88,246862.88,78917.41,78917.41
6124,-4012.8,,-4647.2,-5281.6,-6550.4,-7320.6,-8423.2,-9525.8,-10628.4,-9657.9,-12578.4,-16018.3,-19977.6,,153522.11,246951.76,246951.76,246951.76,78933.95,78933.95
6125,-4004.0,,-4638.4,-5272.8,-6541.6,-7311.8,-8414.4,-9517.0,-10619.6,-9649.1,-12569.6,-16009.5,-19968.8,,153566.11,247039.26,247039.26,247039.26,78965.06,78965.06
6126,-3995.2,,-4629.6,-5264.0,-6532.8,-7303.0,-8405.6,-9508.2,-10610.8,-9640.3,-12560.8,-16000.7,-19960.0,,153610.11,247124.98,247124.98,247124.98,78973.86,78973.86
6127,-3986.4,,-4620.8,-5255.2,-6524.0,-7294.2,-8396.8,-9499.4,-10602.0,-9631.5,-12552.0,-15991.9,-19951.2,,153654.11,247208.31,247208.31,247208.31,78990.4,78990.4
6128,-3996.4,,-4630.8,-5265.2,-6534.0,-7291.0,-8389.2,-9487.4,-10585.6,-9628.3,-12544.4,-15979.9,-19934.8,,153698.11,247288.31,247288.31,247288.31,79021.5,79021.5
6129,-3987.6,,-4617.6,-5247.6,-6507.6,-7282.2,-8380.4,-9478.6,-10576.8,-9619.5,-12535.6,-15971.1,-19926.0,,153742.11,247363.31,247363.31,247363.31,79030.3,79030.3
6130,-3978.8,,-4608.8,-5238.8,-6498.8,-7273.4,-8371.6,-9469.8,-10568.0,-9610.7,-12526.8,-15962.3,-19917.2,,153786.11,247429.98,247429.98,247429.98,79046.85,79046.85
6131,-3970.0,,-4600.0,-5230.0,-6490.0,-7264.6,-8362.8,-9461.0,-10559.2,-9601.9,-12518.0,-15953.5,-19908.4,,153830.11,247479.98,247479.98,247479.98,79077.95,79077.95
6132,-3980.0,,-4610.0,-5240.0,-6500.0,-7261.4,-8355.2,-9449.0,-10542.8,-9598.7,-12510.4,-15941.5,-19892.0,,153838.91,247488.78,247488.78,247488.78,79086.75,79086.75
6133,-3971.2,,-4596.8,-5222.4,-6473.6,-7252.6,-8346.4,-9440.2,-10534.0,-9589.9,-12501.6,-15932.7,-19883.2,,153847.71,247497.58,247497.58,247497.58,79103.29,79103.29
6134,-3981.2,,-4606.8,-5232.4,-6483.6,-7277.6,-8376.4,-9475.2,-10574.0,-9595.1,-12496.4,-15912.7,-19844.0,,153856.51,247506.38,247506.38,247506.38,79134.4,79134.4
6135,-3991.2,,-4621.8,-5252.4,-6513.6,-7274.4,-8368.8,-9463.2,-10557.6,-9591.9,-12488.8,-15900.7,-19827.6,,153865.31,247515.18,247515.18,247515.18,79143.2,79143.2
6136,-3982.4,,-4613.0,-5243.6,-6504.8,-7265.6,-8360.0,-9454.4,-10548.8,-9583.1,-12480.0,-15891.9,-19818.8,,153874.11,247523.98,247523.98,247523.98,79159.74,79159.74
6137,-3973.6,,-4604.2,-5234.8,-6496.0,-7256.8,-8351.2,-9445.6,-10540.0,-9574.3,-12471.2,-15883.1,-19810.0,,153882.91,247532.78,247532.78,247532.78,79190.84,79190.84
6138,-3983.6,,-4614.2,-5244.8,-6506.0,-7253.6,-8343.6,-9433.6,-10523.6,-9571.1,-12463.6,-15871.1,-19793.6,,153891.71,247541.58,247541.58,247541.58,79199.64,79199.64
6139,-3974.8,,-4601.0,-5227.2,-6479.6,-7244.8,-8334.8,-9424.8,-10514.8,-9562.3,-12454.8,-15862.3,-19784.8,,153900.51,247550.38,247550.38,247550.38,79216.19,79216.19
6140,-3984.8,,-4611.0,-5237.2,-6489.6,-7269.8,-8364.8,-9459.8,-10554.8,-9609.8,-12524.8,-15959.8,-19914.8,,153890.51,247540.38,247540.38,247540.38,79180.84,79180.84
6141,-3976.0,,-4597.8,-5219.6,-6463.2,-7261.0,-8356.0,-9451.0,-10546.0,-9601.0,-12516.0,-15951.0,-19906.0,,153899.31,247549.18,247549.18,247549.18,79189.64,79189.64
6142,-3967.2,,-4589.0,-5210.8,-6454.4,-7252.2,-8347.2,-9442.2,-10537.2,-9592.2,-12507.2,-15942.2,-19897.2,,153908.11,247557.98,247557.98,247557.98,79206.19,79206.19
6143,-3958.4,,-4580.2,-5202.0,-6445.6,-7243.4,-8338.4,-9433.4,-10528.4,-9583.4,-12498.4,-15933.4,-19888.4,,153952.11,247637.98,247637.98,247637.98,79237.29,79237.29
6144,-3968.4,,-4590.2,-5212.0,-6455.6,-7240.2,-8330.8,-9421.4,-10512.0,-9580.2,-12490.8,-15921.4,-19872.0,,153996.11,247716.93,247716.93,247716.93,79246.09,79246.09
6145,-3978.4,,-4605.2,-5232.0,-6485.6,-7265.2,-8360.8,-9456.4,-10552.0,-9585.4,-12485.6,-15901.4,-19832.8,,154040.11,247794.7,247794.7,247794.7,79262.63,79262.63
6146,-3969.6,,-4596.4,-5223.2,-6476.8,-7256.4,-8352.0,-9447.6,-10543.2,-9576.6,-12476.8,-15892.6,-19824.0,,154084.11,247871.17,247871.17,247871.17,79293.74,79293.74
6147,-3960.8,,-4587.6,-5214.4,-6468.0,-7247.6,-8343.2,-9438.8,-10534.4,-9567.8,-12468.0,-15883.8,-19815.2,,154128.11,247946.17,247946.17,247946.17,79302.54,79302.54
6148,-3970.8,,-4597.6,-5224.4,-6478.0,-7244.4,-8335.6,-9426.8,-10518.0,-9564.6,-12460.4,-15871.8,-19798.8,,154172.11,248019.51,248019.51,248019.51,79319.08,79319.08
6149,-3962.0,,-4584.4,-5206.8,-6451.6,-7235.6,-8326.8,-9418.0,-10509.2,-9555.8,-12451.6,-15863.0,-19790.0,,154216.11,248090.94,248090.94,248090.94,79350.18,79350.18
6150,-3972.0,,-4594.4,-5216.8,-6461.6,-7232.4,-8319.2,-9406.0,-10492.8,-9552.6,-12444.0,-15851.0,-19773.6,,154260.11,248160.17,248160.17,248160.17,79358.98,79358.98
6151,-3982.0,,-4609.4,-5236.8,-6491.6,-7229.2,-8311.6,-9394.0,-10476.4,-9549.4,-12436.4,-15839.0,-19757.2,,154304.11,248226.83,248226.83,248226.83,79375.53,79375.53
6152,-3992.0,,-4619.4,-5246.8,-6501.6,-7226.0,-8304.0,-9382.0,-10460.0,-9546.2,-12428.8,-15827.0,-19740.8,,154348.11,248290.47,248290.47,248290.47,79406.63,79406.63
6153,-3983.2,,-4606.2,-5229.2,-6475.2,-7217.2,-8295.2,-9373.2,-10451.2,-9537.4,-12420.0,-15818.2,-19732.0,,154392.11,248350.47,248350.47,248350.47,79415.43,79415.43
6154,-3993.2,,-4616.2,-5239.2,-6485.2,-7214.0,-8287.6,-9361.2,-10434.8,-9534.2,-12412.4,-15806.2,-19715.6,,154436.11,248406.03,248406.03,248406.03,79431.97,79431.97
6155,-4003.2,,-4631.2,-5259.2,-6515.2,-7239.0,-8317.6,-9396.2,-10474.8,-9581.7,-12482.4,-15903.7,-19845.6,,154386.11,248349.21,248349.21,248349.21,79396.63,79396.63
6156,-4013.2,,-4641.2,-5269.2,-6525.2,-7235.8,-8310.0,-9384.2,-10458.4,-9578.5,-12474.8,-15891.7,-19829.2,,154430.11,248406.35,248406.35,248406.35,79405.43,79405.43
6157,-4004.4,,-4628.0,-5251.6,-6498.8,-7227.0,-8301.2,-9375.4,-10449.6,-9569.7,-12466.0,-15882.9,-19820.4,,154474.11,248456.35,248456.35,248456.35,79421.97,79421.97
6158,-3995.6,,-4619.2,-5242.8,-6490.0,-7218.2,-8292.4,-9366.6,-10440.8,-9560.9,-12457.2,-15874.1,-19811.6,,154514.11,248496.35,248496.35,248496.35,79453.08,79453.08
6159,-3986.8,,-4610.4,-5234.0,-6481.2,-7209.4,-8283.6,-9357.8,-10432.0,-9552.1,-12448.4,-15865.3,-19802.8,,154539.11,248521.35,248521.35,248521.35,79461.88,79461.88
6160,-3978.0,,-4601.6,-5225.2,-6472.4,-7200.6,-8274.8,-9349.0,-10423.2,-9543.3,-12439.6,-15856.5,-19794.0,,154547.91,248530.15,248530.15,248530.15,79478.42,79478.42
6161,-3969.2,,-4592.8,-5216.4,-6463.6,-7191.8,-8266.0,-9340.2,-10414.4,-9534.5,-12430.8,-15847.7,-19785.2,,154556.71,248538.95,248538.95,248538.95,79509.52,79509.52
6162,-3979.2,,-4602.8,-5226.4,-6473.6,-7188.6,-8258.4,-9328.2,-10398.0,-9531.3,-12423.2,-15835.7,-19768.8,,154565.51,248547.75,248547.75,248547.75,79518.32,79518.32
6163,-3970.4,,-4589.6,-5208.8,-6447.2,-7179.8,-8249.6,-9319.4,-10389.2,-9522.5,-12414.4,-15826.9,-19760.0,,154574.31,248556.55,248556.55,248556.55,79534.87,79534.87
6164,-3980.4,,-4599.6,-5218.8,-6457.2,-7176.6,-8242.0,-9307.4,-10372.8,-9519.3,-12406.8,-15814.9,-19743.6,,154583.11,248565.35,248565.35,248565.35,79565.97,79565.97
6165,-3990.4,,-4614.6,-5238.8,-6487.2,-7173.4,-8234.4,-9295.4,-10356.4,-9516.1,-12399.2,-15802.9,-19727.2,,154591.91,248574.15,248574.15,248574.15,79574.77,79574.77
6166,-3981.6,,-4605.8,-5230.0,-6478.4,-7164.6,-8225.6,-9286.6,-10347.6,-9507.3,-12390.4,-15794.1,-19718.4,,154600.71,248582.95,248582.95,248582.95,79591.31,79591.31
6167,-3991.6,,-4615.8,-5240.0,-6488.4,-7161.4,-8218.0,-9274.6,-10331.2,-9504.1,-12382.8,-15782.1,-19702.0,,154609.51,248591.75,248591.75,248591.75,79622.42,79622.42
6168,-4001.6,,-4630.8,-5260.0,-6518.4,-7158.2,-8210.4,-9262.6,-10314.8,-9500.9,-12375.2,-15770.1,-19685.6,,154618.31,248600.55,248600.55,248600.55,79631.22,79631.22
6169,-4011.6,,-4640.8,-5270.0,-6528.4,-7183.2,-8240.4,-9297.6,-10354.8,-9548.4,-12445.2,-15867.6,-19815.6,,154608.31,248590.55,248590.55,248590.55,79612.42,79612.42
6170,-4021.6,,-4655.8,-5290.0,-6558.4,-7208.2,-8270.4,-9332.6,-10394.8,-9553.6,-12440.0,-15847.6,-19776.4,,154617.11,248599.35,248599.35,248599.35,79621.22,79621.22
